"Anio","ID region","Region","Provincia","Comuna","Número explotación","Número bloque","Tipo productor","Especie","Variedad","Anio plantacion","Metodo de riego","Numero de arboles","Superficie (ha)"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5907","5","Hombre","Cerezo","Santina","2021","Goteo","6688","5,35"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","24121","1","Empresa","Cerezo","Santina","2021","Goteo","6690","5,35"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","20436","1","Empresa","Cerezo","Santina","2018","Goteo","5989","5,39"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","440","3","Empresa","Cerezo","Santina","2021","Goteo","5989","5,39"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Tiltil","20908","1","Empresa","Cerezo","Santina","2019","Goteo","6750","5,40"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","23951","1","Empresa","Cerezo","Santina","2022","Goteo","7105","5,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","409","1","Empresa","Cerezo","Santina","2018","Goteo","4809","5,41"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5342","6","Empresa","Cerezo","Santina","2018","Goteo","6775","5,42"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2260","2","Empresa","Cerezo","Santina","2016","Goteo","6337","5,45"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","11137","1","Hombre","Cerezo","Santina","2021","Goteo","6813","5,45"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","13211","4","Empresa","Cerezo","Santina","2022","Goteo","7814","5,47"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","11421","1","Empresa","Cerezo","Santina","2017","Goteo","5495","5,50"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","20742","1","Empresa","Cerezo","Santina","2019","Goteo","6111","5,50"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2750","3","Empresa","Cerezo","Santina","2015","Goteo","6875","5,50"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","724","7","Empresa","Cerezo","Santina","2020","Goteo","6875","5,50"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21535","4","Empresa","Cerezo","Santina","2022","Goteo","6875","5,50"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","24025","3","Empresa","Cerezo","Santina","2020","Goteo","6913","5,53"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11352","1","Empresa","Cerezo","Santina","2017","Goteo","5540","5,54"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","10727","39","Empresa","Cerezo","Santina","2020","Goteo","6950","5,56"
"2025","13","Región Metropolitana de Santiago","Talagante","Padre Hurtado","7608","1","Hombre","Cerezo","Santina","2020","Goteo","6952","5,56"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","10614","1","Empresa","Cerezo","Santina","2021","Goteo","5590","5,59"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","13801","15","Empresa","Cerezo","Santina","2017","Goteo","7000","5,60"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21758","1","Empresa","Cerezo","Santina","2022","Goteo","7000","5,60"
"2025","13","Región Metropolitana de Santiago","Talagante","Padre Hurtado","7608","5","Hombre","Cerezo","Santina","2021","Goteo","9350","5,61"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1029","3","Empresa","Cerezo","Santina","2024","Goteo","7038","5,63"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","10727","6","Empresa","Cerezo","Santina","2019","Goteo","7050","5,64"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Tiltil","20908","1","Empresa","Cerezo","Santina","2019","Goteo","7063","5,65"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","5","Empresa","Cerezo","Santina","2018","Goteo","7100","5,68"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","5511","2","Empresa","Cerezo","Santina","2022","Goteo","5700","5,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","3405","2","Empresa","Cerezo","Santina","2020","Goteo","7600","5,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","1","Empresa","Cerezo","Santina","2021","Goteo","8143","5,70"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","1332","2","Empresa","Cerezo","Santina","2019","Goteo","5780","5,78"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5907","3","Hombre","Cerezo","Santina","2012","Goteo","4635","5,84"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3338","2","Empresa","Cerezo","Santina","2021","Goteo","7300","5,84"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","1332","4","Empresa","Cerezo","Santina","2019","Goteo","5850","5,85"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","5043","4","Empresa","Cerezo","Santina","2019","Goteo","6556","5,90"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","11547","3","Empresa","Cerezo","Santina","2012","Goteo","7375","5,90"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","1","Empresa","Cerezo","Santina","2025","Goteo","14750","5,90"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","13801","13","Empresa","Cerezo","Santina","2010","Goteo","5262","5,92"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","24044","5","Empresa","Cerezo","Santina","2024","Goteo","7405","5,92"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2221","5","Empresa","Cerezo","Santina","2023","Goteo","5319","5,98"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","1","Empresa","Cerezo","Santina","2017","Goteo","7500","6,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","6","Empresa","Cerezo","Santina","2019","Goteo","15000","6,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1476","2","Empresa","Cerezo","Santina","2019","Goteo","5351","6,02"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","13801","12","Empresa","Cerezo","Santina","2010","Goteo","5404","6,08"
"2025","13","Región Metropolitana de Santiago","Melipilla","Alhué","20057","7","Empresa","Cerezo","Santina","2019","Goteo","6022","6,10"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","20791","1","Empresa","Cerezo","Santina","2017","Goteo","7625","6,10"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","6842","4","Empresa","Cerezo","Santina","2015","Goteo","8918","6,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","13226","5","Hombre","Cerezo","Santina","2023","Goteo","7650","6,12"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","3405","1","Empresa","Cerezo","Santina","2020","Goteo","8253","6,19"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","5035","3","Empresa","Cerezo","Santina","2021","Goteo","6200","6,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","724","3","Empresa","Cerezo","Santina","2022","Goteo","7750","6,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5907","6","Hombre","Cerezo","Santina","2021","Goteo","7763","6,21"
"2025","13","Región Metropolitana de Santiago","Talagante","Padre Hurtado","21372","1","Empresa","Cerezo","Santina","2021","Goteo","7850","6,28"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","19732","2","Empresa","Cerezo","Santina","2020","Goteo","5182","6,30"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","10614","2","Empresa","Cerezo","Santina","2021","Goteo","6310","6,31"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","415","1","Empresa","Cerezo","Santina","2023","Goteo","6350","6,35"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","10614","4","Empresa","Cerezo","Santina","2024","Goteo","6350","6,35"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","20791","2","Empresa","Cerezo","Santina","2019","Goteo","5689","6,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","10379","1","Empresa","Cerezo","Santina","2023","Goteo","8000","6,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5907","2","Hombre","Cerezo","Santina","2014","Goteo","8038","6,43"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","13237","1","Empresa","Cerezo","Santina","2015","Goteo","5778","6,50"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","10875","1","Empresa","Cerezo","Santina","2016","Goteo","5778","6,50"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","14127","4","Hombre","Cerezo","Santina","2015","Goteo","8163","6,53"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","10353","1","Empresa","Cerezo","Santina","2024","Goteo","6700","6,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4907","10","Hombre","Cerezo","Santina","2021","Goteo","8375","6,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","6105","1","Hombre","Cerezo","Santina","2024","Goteo","8375","6,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","13211","5","Empresa","Cerezo","Santina","2025","Goteo","8375","6,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","24044","6","Empresa","Cerezo","Santina","2024","Goteo","8438","6,75"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3314","1","Empresa","Cerezo","Santina","2021","Goteo","7158","6,80"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","21222","2","Empresa","Cerezo","Santina","2021","Goteo","7556","6,80"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","20516","1","Empresa","Cerezo","Santina","2018","Goteo","6071","6,83"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","19719","25","Empresa","Cerezo","Santina","2018","Goteo","9003","6,84"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20304","1","Empresa","Cerezo","Santina","2021","Goteo","8575","6,86"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5907","4","Hombre","Cerezo","Santina","2021","Goteo","8613","6,89"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","5","Empresa","Cerezo","Santina","2023","Goteo","9597","6,91"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","10614","3","Empresa","Cerezo","Santina","2024","Goteo","6930","6,93"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","5035","2","Empresa","Cerezo","Santina","2021","Goteo","6997","7,00"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","5704","4","Empresa","Cerezo","Santina","2019","Goteo","8750","7,00"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","19634","15","Empresa","Cerezo","Santina","2020","Goteo","8750","7,00"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","19634","16","Empresa","Cerezo","Santina","2020","Goteo","8750","7,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","806","7","Empresa","Cerezo","Santina","2020","Goteo","11667","7,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20387","3","Empresa","Cerezo","Santina","2019","Goteo","7800","7,02"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","3710","6","Empresa","Cerezo","Santina","2023","Goteo","10882","7,03"
"2025","13","Región Metropolitana de Santiago","Melipilla","Curacaví","7778","6","Empresa","Cerezo","Santina","2020","Goteo","6952","7,04"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","10121","1","Empresa","Cerezo","Santina","2020","Goteo","7100","7,10"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","19970","4","Empresa","Cerezo","Santina","2019","Goteo","7944","7,15"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11312","18","Empresa","Cerezo","Santina","2019","Goteo","9050","7,24"
"2025","13","Región Metropolitana de Santiago","Melipilla","Alhué","5804","11","Empresa","Cerezo","Santina","2019","Goteo","9075","7,26"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","19202","2","Empresa","Cerezo","Santina","2008","Goteo","5407","7,30"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11303","1","Empresa","Cerezo","Santina","2020","Goteo","6560","7,38"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","6842","1","Empresa","Cerezo","Santina","2019","Goteo","9250","7,40"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2798","2","Empresa","Cerezo","Santina","2020","Goteo","12417","7,45"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","5","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4366","3,82"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2750","1","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","5471","3,83"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","15","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","5516","3,86"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","168","4","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","5571","3,90"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3308","2","Empresa","Vid de Mesa","Autumn Crisp","2025","Goteo","5571","3,90"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","10455","1","Hombre","Vid de Mesa","Autumn Crisp","2019","Goteo","4824","3,98"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2788","2","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","4444","4,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2739","2","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","4571","4,00"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1029","19","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","4571","4,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","168","3","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","5714","4,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2750","2","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","5714","4,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","2073","4","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","4686","4,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2739","2","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","5467","4,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","2","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","3952","4,15"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","1","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","6890","4,22"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","3","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","4029","4,23"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","11144","1","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","4843","4,24"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","2","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","4857","4,25"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2739","8","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","6143","4,30"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4926","4,31"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","7560","2","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","6171","4,32"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","792","5","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","5500","4,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","5623","1","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","6286","4,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3387","2","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","4238","4,45"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2739","9","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","6371","4,46"
