ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2026;36054;LICENCIATURA EN CIENCIAS RELIGIOSAS Y ESTUDIOS TEOLÓGICOS;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;HUMANIDADES;5;3;0;468.5;17.68;468.5;473.3;480.5;488;492.5;497.75;500.9;503
2026;36055;LICENCIATURA EN FILOSOFÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;HUMANIDADES;20;11;0;552;126.41;480;493.5;496.25;573.45;517.5;590.75;692.5;900.5
2026;36056;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;70;63;0;592.5;71.81;452;546.8;567.25;611.56;592.5;653;721.1;832.5
2026;36057;PEDAGOGIA EN EDUCACIÓN MEDIA EN BIOLOGÍA Y CIENCIAS NATURALES;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;30;12;0;557;86.89;494.5;544.05;556.12;624.46;605;683.38;737.6;768
2026;36058;QUÍMICA AMBIENTAL;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS BÁSICAS;25;37;1;554.5;69.22;466.5;520.3;546;588.09;582;625;686.2;756.5
2026;36061;LICENCIATURA EN HISTORIA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS SOCIALES;40;29;0;567;95.02;479;484.2;505;588.97;567;639.5;722.3;787.5
2026;36063;INGENIERÍA CIVIL GEOLÓGICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;30;38;1;535;79.15;479;501.35;556.25;612.43;607;670.12;714.4;773.5
2026;36064;KINESIOLOGÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;75;115;1;553.5;57.89;533.5;588.5;633.5;670.49;672.5;706;746.6;797
2026;36065;PEDAGOGÍA EN EDUCACIÓN MEDIA EN MATEMÁTICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;45;25;0;644.5;94.12;546.5;583.8;611;687.72;662;739;833.2;866.5
2026;36066;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;EDUCACIÓN;50;75;1;564.5;65.33;423.5;551.2;571;614.85;610.5;653.5;691.2;795
2026;36067;INGENIERÍA CIVIL ELÉCTRICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;TECNOLOGÍA;60;80;1;660;76.87;509.5;602.85;661.25;709.94;712.5;756.62;812.75;870
2026;36077;DIRECCIÓN AUDIOVISUAL Y MULTIMEDIA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ARTE Y ARQUITECTURA;45;75;1;575;84.6;458;526.2;546.25;617.95;613.5;676.75;736.3;808
2026;36078;TECNOLOGÍA MÉDICA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;100;135;1;721.5;59.65;569.5;638.2;677.25;713.04;708;750.25;795.8;858.5
2026;36079;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ADMINISTRACIÓN Y COMERCIO;40;60;1;557.5;84.75;505;556.35;605.38;656.83;646.25;706;767.95;851
2026;36080;PSICOLOGÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS SOCIALES;100;110;1;695.5;67.24;535.5;620.35;650.75;695.1;695.75;737.12;780.95;901.5
2026;36081;ARQUITECTURA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;ARTE Y ARQUITECTURA;80;100;1;614.5;68.7;489.5;567.95;598.88;646.78;645.5;693;729.45;860
2026;36082;ODONTOLOGÍA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;80;95;1;761.5;54.76;624.5;658.3;692.75;737.13;750.5;774.75;796.8;870.5
2026;36083;QUÍMICA Y FARMACIA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;SALUD;75;80;1;786;40.91;693.5;750.85;767.5;799.89;798.25;834.5;847.2;900.5
2026;36084;BACHILLERATO EN CIENCIAS Y HUMANIDADES;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;CIENCIAS BÁSICAS;70;42;0;485.5;81.19;470.5;504.75;535.75;592.43;583;639.12;677.25;870.5
2026;37001;ANTROPOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;25;1;487;77.63;476;488;528.5;575.14;561.5;615;666.6;773.5
2026;37004;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;50;67;1;459.5;53.67;436;474.6;504;536.15;525.5;555.5;609.5;697
2026;37005;LICENCIATURA EN ARTES VISUALES;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;40;54;1;534.5;82.63;459;493.4;513.5;580.8;559;640.75;698.65;812
2026;37011;MEDICINA VETERINARIA;UNIVERSIDAD CATOLICA DE TEMUCO;AGROPECUARIA;60;70;1;642;74.72;452;554.2;608.5;647.94;640.75;692.62;730.8;865.5
2026;37013;INGENIERIA CIVIL AMBIENTAL;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;20;29;1;504;94.5;473.5;487.2;535.5;591.55;578;646.5;704.2;867
2026;37014;AGRONOMIA;UNIVERSIDAD CATOLICA DE TEMUCO;AGROPECUARIA;55;73;1;521.5;77.86;459.5;508.9;546.5;596.08;588;638.5;703;831.5
2026;37018;INGENIERIA CIVIL EN INFORMATICA;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;70;90;1;567;87.71;452.5;572.35;625.5;680.4;673.25;751.38;789.65;870.5
2026;37019;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;55;72;1;636;81.49;515.5;588.75;647.38;701.05;694.75;758.62;799.9;882
2026;37020;INGENIERIA COMERCIAL;UNIVERSIDAD CATOLICA DE TEMUCO;ADMINISTRACIÓN Y COMERCIO;80;110;1;639.5;88.72;479;538.3;575;641.46;633.25;694.62;767.15;906.5
2026;37022;PEDAGOGIA EN EDUCACION BASICA CON MENCIÓN;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;50;60;1;698.5;83.07;440;544.2;571.5;629.84;617.5;676.25;735.25;827.5
2026;37023;EDUCACION DE PARVULOS;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;40;50;1;571.5;73.51;440.5;485.95;549.12;582.09;572.25;611.62;689.55;756.5
2026;37026;PEDAGOGIA  EN INGLES;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;50;59;1;546;81.95;452.5;559.4;571.75;632.87;619;684.25;766.8;825
2026;37027;PED ED DIFERENCIAL CON ESP. EN  N.E.E.T.  Y DISCAPACIDAD INTELECTUAL;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;50;65;1;589;57.47;450.5;541.5;555.5;593.67;592.5;617.5;652.3;782
2026;37029;PEDAGOGIA MEDIA EN MATEMATICA;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;25;28;1;667.5;93.1;464.5;559.55;617.38;666.46;649.25;734.75;776.95;844
2026;37035;TRADUCCION INGLES-ESPAÑOL;UNIVERSIDAD CATOLICA DE TEMUCO;HUMANIDADES;46;63;1;477.5;69.81;459;475.5;514;559.94;554;596.5;650.4;770
2026;37040;DERECHO;UNIVERSIDAD CATOLICA DE TEMUCO;DERECHO;170;190;1;545.5;83.23;455;572.95;621.5;677.02;672;732.62;793.9;886.5
2026;37041;CIENCIA POLITICA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;23;1;561;103;483;564.1;598;670;652.5;728.5;806.1;865.5
2026;37042;SOCIOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;20;25;1;513.5;68.35;459;499.4;513.5;565.32;560.5;594;662.5;746.5
2026;37046;PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;30;38;1;581;62.05;499.5;557.9;582.75;626.29;612;671.5;702.15;799
2026;37047;PEDAGOGÍA EN HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;25;33;1;595.5;82.52;446;521.2;561.5;618.33;614.5;657;734.7;799
2026;37048;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;30;39;1;608;65.42;383.5;512.4;553.75;586.24;588;632.5;654;742
2026;37050;INGENIERÍA EN RECURSOS NATURALES RENOVABLES;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;25;28;1;461.5;105.7;461.5;501.2;540.88;618.77;608.5;683;741.7;876
2026;37054;INGENIERIA CIVIL PLAN COMUN;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;20;30;1;600.5;84.96;509;561.4;598.75;651.73;647.25;704.12;749.35;878.5
2026;37055;CONTADOR AUDITOR;UNIVERSIDAD CATOLICA DE TEMUCO;ADMINISTRACIÓN Y COMERCIO;40;55;1;546.5;100.68;476.5;497.7;541.25;635.34;654;694;770.5;831
2026;37056;INGENIERÍA CIVIL EN OBRAS CIVILES;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;55;73;1;559;92.19;463;501.1;558.5;635.3;640.5;698.5;757.3;828.5
2026;37058;INGENIERÍA CIVIL GEOLÓGICA;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;20;28;1;555;84.9;543.5;554.4;607.5;670.8;676.75;722.25;773.85;870.5
2026;37061;PSICOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;45;60;1;752;76.83;494.5;566.65;614.38;665.74;663.75;719.88;753.4;882
2026;37062;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;35;41;1;672;83.16;494.5;533.5;573;637.33;625;691.5;724;869
2026;37064;KINESIOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;30;40;1;550.5;79;540.5;552.75;592.5;647.46;634.75;686.88;744.65;842
2026;37065;FONOAUDIOLOGIA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;25;40;1;528.5;60.19;459.5;480.85;527;562.55;549.75;594;656.1;668.5
2026;37066;TERAPIA OCUPACIONAL;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;40;52;1;546;66.37;466.5;498.15;533;576.16;563.75;608.12;670.7;781.5
2026;37067;NUTRICION Y DIETETICA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;35;42;1;571.5;67.34;470.5;504.7;525.75;579.14;573.25;625.12;677.9;747
2026;37068;TECNOLOGIA MEDICA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;30;40;1;656;53.87;504;603.05;633.75;665.08;664.75;700;724.25;787
2026;37069;GEOLOGÍA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS BÁSICAS;55;65;1;618.5;92.97;493;551.4;608;667.38;659.5;716.5;800.3;882
2026;37090;BACHILLER EN CIENCIAS Y HUMANIDADES;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS BÁSICAS;220;260;1;563;73.18;458;492.5;513;564.91;542.25;603;668.65;832
2026;37091;ARQUEOLOGÍA;UNIVERSIDAD CATOLICA DE TEMUCO;CIENCIAS SOCIALES;25;34;1;697.5;92.02;463.5;561.4;617.75;661.06;665.75;702.75;769.15;900.5
2026;37092;ARQUITECTURA;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;50;61;1;647;72.19;532;578.5;592;654.66;648.5;694.5;762;832.5
2026;37095;DISEÑO;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;60;80;1;561.5;94.91;470.5;503.1;539.38;609.08;591;644.62;731.6;914
2026;37096;LICENCIATURA EN FILOSOFIA;UNIVERSIDAD CATOLICA DE TEMUCO;HUMANIDADES;20;12;0;524.5;108.06;469.5;494.7;503.25;567.08;529;564.88;719.75;831.5
2026;37097;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;45;62;1;626.5;81.33;459.5;504.05;526;598.42;598.5;671.5;706.35;757
2026;37098;INGENIERIA ELECTRICA;UNIVERSIDAD CATOLICA DE TEMUCO;TECNOLOGÍA;45;62;1;555.5;86.12;475;557.75;580.5;643.68;628.25;696;746;871
2026;37099;QUIMICA Y FARMACIA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;35;45;1;834.5;58.67;650;697.6;728.5;773.97;778;805;842.2;887
2026;37100;PEDAGOGIA EN LENGUA Y CULTURA MAPUCHE;UNIVERSIDAD CATOLICA DE TEMUCO;EDUCACIÓN;20;3;0;678.5;58.94;561;571.1;586.25;617;611.5;645;665.1;678.5
2026;37101;OFICIOS CREATIVOS;UNIVERSIDAD CATOLICA DE TEMUCO;ARTE Y ARQUITECTURA;30;19;0;471.5;81.65;471.5;481;499.75;558.92;538;588.25;659.6;787
2026;37102;MEDICINA;UNIVERSIDAD CATOLICA DE TEMUCO;SALUD;55;56;1;892;29.03;838;854.75;869.75;891.38;885;909.88;928.75;968
2026;38003;INGENIERÍA COMERCIAL;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;375;538;1;735;65.79;533.5;625.85;665.25;712.67;710.25;756.38;799.8;887.5
2026;38004;DERECHO;UNIVERSIDAD DIEGO PORTALES;DERECHO;261;347;1;683.5;52.68;667.5;726;752.25;789.49;787;823.5;860;948
2026;38005;PSICOLOGÍA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;206;252;1;850.5;50.28;691;742.15;766;801.75;800.5;831.12;861.5;944.5
2026;38006;CONTADOR AUDITOR-CONTADOR PÚBLICO;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;138;174;1;702.5;77.99;524;586.3;640.12;692.82;692.5;751.62;789.85;880
2026;38009;PERIODISMO;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;145;188;1;532;64.31;532;608.35;636.5;683.71;680;726.38;765.5;884.5
2026;38013;PUBLICIDAD;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;140;165;1;726.5;81.06;473;577;622.5;677.05;671;719.5;793.3;955.5
2026;38015;DISEÑO;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;165;212;1;540.5;71.48;500;555.15;595.5;647.17;639.5;693.38;745.7;860.5
2026;38032;BACHILLERATO EN CIENCIAS SOCIALES Y HUMANIDADES;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;145;201;1;658.5;70.25;506.5;577.5;626;672.82;678;723;761.5;861.5
2026;38080;INGENIERÍA CIVIL PLAN COMÚN;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;150;214;1;673;63.03;599.5;673.75;715.12;754.97;747.75;794.88;843.55;920.5
2026;38083;ARQUITECTURA;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;150;196;1;617.5;63.66;559.5;617;656;695.69;693.5;734.62;779.25;899
2026;38162;SOCIOLOGÍA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;49;62;1;503;78.31;500;536;566.12;639.77;646.5;700;740.8;854.5
2026;38163;CIENCIA POLÍTICA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;90;133;1;645.5;62.39;509.5;610;643.5;683.42;686;725;767.3;842
2026;38164;LICENCIATURA EN HISTORIA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;30;45;1;525.5;64.59;489.5;526.7;542.5;599.17;598;634.5;671.7;812.5
2026;38166;LITERATURA CREATIVA;UNIVERSIDAD DIEGO PORTALES;HUMANIDADES;65;56;0;539;97.82;456;532.25;566.38;649.21;646.5;732.25;791.25;824
2026;38167;PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;55;47;0;566;75.08;535.5;558.9;577.75;630.43;607;673.25;720.3;908
2026;38168;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;66;79;1;563.5;47.9;505;549;561;602.8;601.5;628.5;662.5;777
2026;38170;MEDICINA;UNIVERSIDAD DIEGO PORTALES;SALUD;64;85;1;901.5;20.64;891;908;920;934.16;935.5;946;957.6;981.5
2026;38171;ODONTOLOGÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;62;79;1;698.5;49.09;679;703.7;742.25;769.39;761.5;797.25;838.9;889
2026;38172;TECNOLOGÍA MÉDICA;UNIVERSIDAD DIEGO PORTALES;SALUD;129;152;1;776;52.54;659.5;700.05;732.75;767.96;766.5;807.62;834.2;945.5
2026;38173;ENFERMERÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;100;124;1;686.5;44.17;671.5;702.85;728.25;757.21;752.5;777.88;822.45;894.5
2026;38174;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;260;335;1;761.5;57.6;641.5;701.7;737;775.68;776;812.25;851.3;958
2026;38175;INGENIERÍA CIVIL EN INFORMÁTICA Y TELECOMUNICACIONES;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;170;208;1;731.5;58.61;605;714.55;746.38;786.74;783.75;828.75;862.25;932
2026;38176;INGENIERÍA CIVIL EN OBRAS CIVILES;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;80;102;1;729;68.18;574;630;673.88;724.07;719.5;774.25;811.8;878
2026;38285;ARTES VISUALES;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;59;77;1;516.5;72.02;491;515.9;538;597.38;589;632;690.6;835
2026;38292;INGENIERÍA EN CONTROL DE GESTIÓN;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;105;152;1;467.5;76.69;467.5;599.55;638.62;697.18;699.25;748.75;795.95;889
2026;38323;OBSTETRICIA Y NEONATOLOGÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;59;75;1;693.5;47.95;659.5;691.6;706.75;749.59;752;785.25;815.2;878.5
2026;38325;KINESIOLOGÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;91;118;1;652.5;55.39;585;638.2;660.12;701.65;694.5;739.38;768.4;908
2026;38326;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL CON MENCIÓN EN DESARROLLO COGNITIVO;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;62;50;0;682;66.42;501.5;541.95;558.25;613.12;601.75;652.25;727.4;802.5
2026;38327;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;85;106;1;579;63.12;546.5;574;589.75;646.56;641.75;679.5;738.25;800.5
2026;38336;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;75;100;1;728;65.92;517.5;610.3;646.62;689.6;682;725;788.6;859
2026;38337;ANTROPOLOGÍA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;35;38;1;499.5;84.84;499.5;524.6;566.5;628.2;629;674.75;754.65;824
2026;38338;BACHILLERATO EN ADMINISTRACIÓN Y ECONOMÍA;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;85;125;1;536;73.49;489.5;548.4;583.5;633.5;626.5;679;739.5;837
2026;38339;CINE Y REALIZACIÓN AUDIOVISUAL;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;65;86;1;610.5;65.7;513.5;589.25;625.5;675.28;686.75;723.12;756;804
2026;38346;INGENIERÍA CIVIL EN CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;UNIVERSIDAD DIEGO PORTALES;CIENCIAS BÁSICAS;55;71;1;793.5;62.8;607;693.5;721.5;763.27;758.5;814;842;914
2026;38347;CINE DE ANIMACIÓN;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;45;50;1;525;76.18;507;534;566.88;621.38;614;667.38;714.2;855
2026;39101;AGRONOMIA;UNIVERSIDAD MAYOR;AGROPECUARIA;90;93;1;499.5;74.63;481;521.4;565.5;621.66;615.5;675;720.6;818
2026;39102;ANIMACION DIGITAL;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;60;70;1;656;78.02;561.5;607.05;654.75;699.03;682.25;751;812.6;945.5
2026;39103;ARQUITECTURA;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;120;128;1;538;73.47;459;501.7;545.38;596.65;590;647;686.95;799
2026;39104;BIOTECNOLOGIA;UNIVERSIDAD MAYOR;TECNOLOGÍA;40;50;1;608;72.79;596;631.6;664.38;711.4;698.25;746.5;810.1;911.5
2026;39105;CINE;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;50;60;1;608;72.68;464.5;546.15;581;627.18;626;663.25;717;839.5
2026;39106;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD MAYOR;TECNOLOGÍA;30;45;1;471;87.61;471;508.4;575;625.94;610;685;745.3;828
2026;39107;DERECHO;UNIVERSIDAD MAYOR;DERECHO;120;145;1;524;68.25;500;546.5;577;626.27;618.5;671;719.5;827
2026;39108;DISEÑO MENCION GRAFICO, INDUSTRIAL O AMBIENTES;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;70;93;1;475;73.25;466;501.2;543.5;599.57;597;656;697.9;759
2026;39109;ENFERMERIA;UNIVERSIDAD MAYOR;SALUD;80;95;1;641.5;50.95;618.5;671.1;683;718.04;707.5;745.25;776.3;900.5
2026;39110;FONOAUDIOLOGÍA;UNIVERSIDAD MAYOR;SALUD;60;80;1;513;57.53;463.5;491.85;513;560.63;556;599.5;640.6;715
2026;39111;INGENIERÍA CIVIL ELECTRONICA;UNIVERSIDAD MAYOR;TECNOLOGÍA;30;40;1;791.5;61.84;633;652.5;677.25;731.99;734.5;783.62;809.25;846.5
2026;39112;INGENIERIA CIVIL EN COMPUTACION E INFORMATICA;UNIVERSIDAD MAYOR;TECNOLOGÍA;180;225;1;610.5;65.6;514;607.1;647;688.78;685.5;733;769.1;907.5
2026;39113;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD MAYOR;TECNOLOGÍA;160;210;1;653.5;53.96;556;623.85;645.62;685.79;683;719.5;751.65;849
2026;39114;INGENIERIA COMERCIAL;UNIVERSIDAD MAYOR;ADMINISTRACIÓN Y COMERCIO;160;230;1;667.5;67.4;524.5;554.5;592.5;637.66;631.75;672.62;721.05;968
2026;39115;INGENIERIA EN ADMINISTRACION;UNIVERSIDAD MAYOR;ADMINISTRACIÓN Y COMERCIO;60;85;1;479.5;73.38;458.5;489.5;513.5;569.28;551;608;669.8;775.5
2026;39117;KINESIOLOGIA;UNIVERSIDAD MAYOR;SALUD;90;110;1;648;48.08;564.5;615.45;637.5;671.33;665.75;696.25;741.15;844
2026;39118;MEDICINA;UNIVERSIDAD MAYOR;SALUD;70;80;1;907.5;24.81;847;884.95;899.38;915.42;911.5;930.5;944.25;1000
2026;39119;MEDICINA VETERINARIA;UNIVERSIDAD MAYOR;AGROPECUARIA;200;240;1;636.5;60.53;578;632.1;667;705.88;700.5;748.12;782;898
2026;39120;NUTRICION Y DIETETICA;UNIVERSIDAD MAYOR;SALUD;70;100;1;519.5;64.42;463;517.25;544.5;586.55;579;614;677;765
2026;39121;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD MAYOR;SALUD;40;50;1;698.5;49.84;633.5;647.35;670.5;710.45;705;745.38;767;834.5
2026;39122;ODONTOLOGIA;UNIVERSIDAD MAYOR;SALUD;70;90;1;756;46.27;679;711.9;740.75;772.68;774.75;805.25;827.85;885.5
2026;39125;PEDAGOGÍA EN EDUCACIÓN FÍSICA, DEPORTES Y RECREACIÓN PARA EDUCACIÓN BÁSICA Y MEDIA;UNIVERSIDAD MAYOR;EDUCACIÓN;30;53;1;563;54.32;546;567.7;581.5;625.35;614;658;686.4;758
2026;39129;PSICOLOGIA;UNIVERSIDAD MAYOR;CIENCIAS SOCIALES;110;150;1;724.5;50.54;574;624.15;656.12;687.57;685;715;754;851
2026;39132;TECNOLOGIA MEDICA;UNIVERSIDAD MAYOR;SALUD;80;100;1;691.5;66.48;549;628.35;665.12;704.94;696;738.5;797;889
2026;39133;TERAPIA OCUPACIONAL;UNIVERSIDAD MAYOR;SALUD;70;90;1;589.5;67.69;490.5;522.75;558.12;599.92;587.5;633.5;682.8;844
2026;39134;GEOLOGIA;UNIVERSIDAD MAYOR;CIENCIAS BÁSICAS;50;60;1;621.5;72.77;519.5;586.95;607.38;657.69;648.5;697;759.1;828.5
2026;39141;INGENIERIA EN CIENCIA DE DATOS;UNIVERSIDAD MAYOR;CIENCIAS BÁSICAS;40;20;0;577.5;71.3;529.5;576.9;613.88;664.02;672.5;706.5;757.7;785.5
2026;39142;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD MAYOR;CIENCIAS SOCIALES;45;65;1;553;70.84;464.5;494.1;533.5;579.6;575;619;679.2;740.5
2026;39143;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD MAYOR;TECNOLOGÍA;40;70;1;643;47.68;626.5;661.8;686.5;717.76;710.75;742.38;784.1;823.5
2026;39144;ENTRENADOR DEPORTIVO;UNIVERSIDAD MAYOR;EDUCACIÓN;40;60;1;510;65.65;458.5;477.85;502.12;553.06;540.5;586.88;647.7;733.5
2026;39398;INTERPRETACION MUSICAL SUPERIOR;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;1;0;0;;;;;;;;;;
2026;39399;COMPOSICION MUSICAL SUPERIOR;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;1;0;0;;;;;;;;;;
2026;39401;ARQUITECTURA;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;40;50;1;582;88.56;494.5;537.4;585.75;645.35;625.25;696.12;787.6;851.5
2026;39402;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD MAYOR;TECNOLOGÍA;25;33;1;546;86.87;458;483.8;523;576.59;546.5;607.5;711;811
2026;39403;DERECHO;UNIVERSIDAD MAYOR;DERECHO;60;80;1;656.5;75.34;526;556.1;588.75;641.04;626;679.12;734.65;874.5
2026;39405;ENFERMERIA;UNIVERSIDAD MAYOR;SALUD;70;90;1;690;78.71;509;577.4;626.75;677.37;679.5;724.38;789.5;877.5
2026;39406;FONOAUDIOLOGÍA;UNIVERSIDAD MAYOR;SALUD;30;40;1;522;60.39;462.5;496.55;521.12;563.66;563.25;592.12;637.8;784.5
